,Make_Model,Body_Type,Price,Vat,Mileage,Type,Fuel,Gears,Age,Previous_Owners,Horsepower,Inspection_New,Gearing_Type,Displacement,Weight,Drive_Chain,Cons_Comb
7134,Opel Astra,Sedans,8450.0,VAT deductible,26513.466000000004,New,Benzine,5,2,1,51,0,Manual,1598,1360.0,front,4.9399999999999995
7135,Opel Astra,Station wagon,13516.62,VAT deductible,38172.606,Used,Benzine,5,2,2,51,1,Manual,1399,1322.0,front,5.4
7136,Opel Astra,Sedans,19665.917999999998,VAT deductible,39988.9,New,Benzine,5,2,1,64,0,Manual,1399,1360.0,front,5.3
7137,Opel Astra,Station wagon,8399.0,VAT deductible,28455.21,New,Benzine,5,2,2,51,0,Manual,1598,1288.0,front,5.3
7138,Opel Astra,Compact,22311.578,VAT deductible,27470.0,Used,Benzine,5,1,1,66,0,Manual,1598,1360.0,front,5.8
7139,Opel Astra,Compact,8399.0,VAT deductible,47898.67,Used,Benzine,5,2,1,51,0,Manual,1598,1360.0,front,4.8
7140,Opel Astra,Station wagon,14189.28,VAT deductible,29999.17,Demonstration,Diesel,5,2,2,66,0,Manual,1598,1425.0,front,5.2
7141,Opel Astra,Station wagon,8490.0,VAT deductible,23224.36,Demonstration,Diesel,5,1,1,66,0,Manual,1598,1360.0,front,5.2
7142,Opel Astra,Station wagon,13580.6,VAT deductible,11143.69,Used,Diesel,5,1,1,66,0,Manual,1598,1410.0,front,4.38
7143,Opel Astra,Sedans,8490.0,VAT deductible,27806.0,Used,Benzine,5,1,1,66,0,Manual,1399,1360.0,front,4.58
7144,Opel Astra,Station wagon,8490.0,VAT deductible,27470.0,Used,Benzine,5,1,1,66,0,Manual,1598,1403.0,front,4.640000000000001
7145,Opel Astra,Sedans,13580.6,VAT deductible,23224.36,Used,Benzine,5,1,1,66,0,Manual,1399,1278.0,front,5.2
7146,Opel Astra,Sedans,8490.0,VAT deductible,26986.26,New,Benzine,5,1,1,66,0,Manual,999,1233.0,front,4.779999999999999
7147,Opel Astra,Station wagon,8490.0,VAT deductible,29445.19,Used,Benzine,5,1,1,66,0,Manual,1399,1425.0,front,4.86
7148,Opel Astra,Sedans,12475.748,VAT deductible,46500.0,Pre-registered,Benzine,5,2,2,51,0,Manual,1399,1273.0,front,5.3
7149,Opel Astra,Sedans,13580.6,VAT deductible,32083.12,Used,Benzine,5,2,1,86,0,Manual,1399,1322.0,front,5.2
7150,Opel Astra,Station wagon,8490.0,VAT deductible,11527.67,Demonstration,Benzine,5,1,1,66,0,Manual,1598,1425.0,front,4.859999999999999
7151,Opel Astra,Sedans,14341.31,VAT deductible,27806.0,New,Benzine,5,1,1,66,0,Manual,1600,1425.0,front,5.2
7152,Opel Astra,Station wagon,8490.0,VAT deductible,34592.0,Pre-registered,Benzine,5,1,1,66,0,Manual,1598,1308.0,front,4.84
7153,Opel Astra,Sedans,15898.128,VAT deductible,33320.07,Used,Benzine,5,1,1,66,0,Manual,1399,1273.0,front,5.2
7154,Opel Astra,Sedans,8091.0,VAT deductible,10761.0,New,Benzine,5,2,1,66,0,Manual,1399,1236.0,front,5.2
7155,Opel Astra,Sedans,7990.0,VAT deductible,30601.16,Demonstration,Benzine,5,1,2,51,0,Manual,1598,1273.0,front,4.76
7156,Opel Astra,Station wagon,13667.32,VAT deductible,10761.0,Pre-registered,Benzine,5,2,2,66,0,Manual,1399,1425.0,front,3.72
7157,Opel Astra,Sedans,12942.36,VAT deductible,10760.7,Demonstration,Benzine,5,2,2,66,0,Manual,999,1288.0,front,5.2
7158,Opel Astra,Station wagon,12796.8,VAT deductible,45000.0,Pre-registered,Benzine,5,2,1,51,0,Manual,1399,1425.0,front,5.3
7159,Opel Astra,Station wagon,7990.0,VAT deductible,63000.0,Pre-registered,Benzine,5,2,1,100,0,Manual,1598,1425.0,front,4.3
7160,Opel Astra,Sedans,12965.628,VAT deductible,30602.0,Demonstration,Benzine,5,1,1,51,0,Manual,1598,1360.0,front,5.4
7161,Opel Astra,Sedans,7990.0,VAT deductible,23831.0,Demonstration,Benzine,5,2,1,51,0,Manual,1598,1273.0,front,5.4
7162,Opel Astra,Sedans,14788.112,VAT deductible,3949.9,Demonstration,Benzine,5,2,1,51,0,Manual,999,1273.0,front,5.4
7163,Opel Astra,Sedans,13496.71,VAT deductible,23655.34,Demonstration,Benzine,5,1,1,67,0,Manual,1598,1273.0,front,4.779999999999999
7164,Opel Astra,Station wagon,21989.336,VAT deductible,23655.34,Demonstration,Benzine,5,1,2,75,0,Manual,1598,1425.0,front,5.7
7165,Opel Astra,Sedans,7980.0,VAT deductible,32480.0,Demonstration,Benzine,5,2,2,51,0,Manual,1598,1360.0,front,5.4
7166,Opel Astra,Sedans,24008.6,VAT deductible,16589.376,New,Benzine,6,0,1,66,1,Manual,1598,1360.0,front,5.78
7167,Opel Astra,Station wagon,8380.0,VAT deductible,12960.64,Pre-registered,Benzine,5,2,1,51,0,Manual,1399,1360.0,front,4.58
7168,Opel Astra,Station wagon,8350.0,VAT deductible,316991.24,Used,Benzine,6,2,1,66,0,Manual,1399,1425.0,front,6.0
7169,Opel Astra,Sedans,20913.994000000002,VAT deductible,3333.5799999999995,Demonstration,Benzine,6,0,1,66,0,Manual,1598,1273.0,front,6.3
7170,Opel Astra,Sedans,24008.6,VAT deductible,10.0,Used,Benzine,6,0,1,66,1,Manual,1399,1273.0,front,6.3
7171,Opel Astra,Sedans,16795.422,VAT deductible,10.0,Used,Benzine,6,0,1,66,1,Manual,1399,1273.0,front,6.3
7172,Opel Astra,Sedans,14213.0,VAT deductible,10.0,New,Benzine,6,0,1,66,1,Manual,1399,1360.0,front,6.3
7173,Opel Astra,Sedans,24008.6,VAT deductible,9.99,Demonstration,Benzine,6,0,1,66,1,Manual,1598,1273.0,front,6.3
7174,Opel Astra,Sedans,13276.68,VAT deductible,58912.0,Demonstration,Benzine,5,2,1,51,0,Manual,998,1273.0,front,5.3
7175,Opel Astra,Sedans,13276.68,VAT deductible,42469.83,Used,Benzine,5,2,1,66,0,Manual,1598,1360.0,front,5.2
7176,Opel Astra,Sedans,16935.298000000003,VAT deductible,53520.52,Demonstration,Benzine,5,2,2,51,0,Manual,999,1273.0,front,5.300000000000001
7177,Opel Astra,Sedans,8300.0,VAT deductible,51318.0,Used,Benzine,5,2,1,51,0,Manual,1598,1360.0,front,5.3
7178,Opel Astra,Sedans,14020.36,VAT deductible,18213.49,Used,Benzine,5,2,1,66,1,Manual,1598,1360.0,front,5.2
7179,Opel Astra,Sedans,13276.68,VAT deductible,45299.208000000006,Used,Benzine,5,2,1,66,0,Manual,1399,1302.0,front,4.279999999999999
7180,Opel Astra,Sedans,8300.0,VAT deductible,50000.0,Used,Benzine,5,2,1,51,0,Manual,1598,1278.0,front,5.3
7181,Opel Astra,Sedans,9973.104000000001,VAT deductible,18300.0,Demonstration,Diesel,5,2,1,51,0,Manual,1598,1273.0,front,5.4
7182,Opel Astra,Station wagon,14020.36,VAT deductible,42321.82,Demonstration,Benzine,5,1,2,66,0,Manual,1598,1425.0,front,5.0
7183,Opel Astra,Station wagon,13276.68,VAT deductible,19155.466,New,Benzine,6,1,1,66,0,Manual,1399,1425.0,front,5.0
7184,Opel Astra,Sedans,12892.856,VAT deductible,47140.0,New,Benzine,5,2,1,85,0,Manual,1399,1322.0,front,4.779999999999999
7185,Opel Astra,Station wagon,8300.0,VAT deductible,38954.114,Demonstration,Benzine,5,2,1,57,0,Manual,1598,1360.0,front,5.3
7186,Opel Astra,Sedans,22735.11,VAT deductible,9.99,New,Benzine,6,0,1,66,1,Manual,999,1273.0,front,5.98
7187,Opel Astra,Sedans,8299.0,VAT deductible,41583.85,Pre-registered,Benzine,5,2,1,66,0,Manual,999,1273.0,front,5.2
7188,Opel Astra,Station wagon,16089.6,VAT deductible,10.0,New,Benzine,6,0,1,66,1,Manual,1598,1425.0,front,6.3
7189,Opel Astra,Station wagon,22735.11,VAT deductible,10.0,Used,Benzine,6,0,1,66,1,Manual,1598,1288.0,front,6.3
7190,Opel Astra,Sedans,13999.0,VAT deductible,15545.0,Demonstration,Diesel,6,1,1,66,1,Manual,1598,1360.0,front,5.5600000000000005
7191,Opel Astra,Sedans,8299.0,VAT deductible,34826.0,Demonstration,Benzine,5,2,1,66,0,Manual,999,1273.0,front,5.2
7192,Opel Astra,Sedans,18631.43,VAT deductible,8205.0,New,Benzine,6,1,1,66,1,Manual,1000,1273.0,front,5.12
7193,Opel Astra,Sedans,13999.0,VAT deductible,12780.0,New,Benzine,6,1,1,66,1,Manual,1000,1273.0,front,5.9
7194,Opel Astra,Sedans,23631.91,VAT deductible,15014.59,Pre-registered,Diesel,6,2,1,66,0,Manual,1598,1360.0,front,5.24
7195,Opel Astra,Station wagon,23866.638,VAT deductible,13874.61,New,Diesel,6,1,1,66,0,Manual,1598,1360.0,front,5.9
7196,Opel Astra,Sedans,22392.8,VAT deductible,3699.89,Demonstration,Benzine,6,1,1,66,0,Manual,999,1425.0,front,5.5200000000000005
7197,Opel Astra,Sedans,27523.724,VAT deductible,4100.0,New,Benzine,5,1,1,67,0,Manual,1000,1273.0,front,4.7
7198,Opel Astra,Sedans,21407.476000000002,VAT deductible,20300.0,New,Benzine,6,1,1,66,0,Manual,1598,1425.0,front,4.699999999999999
7199,Opel Astra,Station wagon,23563.604,VAT deductible,9499.73,Used,Benzine,6,1,1,66,1,Manual,1399,1360.0,front,5.9
7200,Opel Astra,Station wagon,13990.0,VAT deductible,15149.58,New,Benzine,6,1,1,66,0,Manual,998,1425.0,front,5.86
7201,Opel Astra,Station wagon,13990.0,VAT deductible,4025.0,New,Benzine,6,1,1,66,0,Manual,1399,1425.0,front,6.0
7202,Opel Astra,Station wagon,22378.4,VAT deductible,18640.504,New,Benzine,6,0,1,90,0,Manual,1399,1322.0,front,5.9
7203,Opel Astra,Station wagon,23631.91,VAT deductible,5310.0,New,Benzine,6,1,1,66,1,Manual,1399,1360.0,front,5.34
7204,Opel Astra,Station wagon,21822.43,VAT deductible,13307.0,New,Benzine,6,1,1,66,0,Manual,999,1360.0,front,5.6
7205,Opel Astra,Sedans,22378.4,VAT deductible,7069.8,New,Benzine,6,1,1,66,0,Manual,999,1273.0,front,5.5
7206,Opel Astra,Station wagon,13990.0,VAT deductible,10.0,Demonstration,Benzine,6,1,1,66,0,Manual,1399,1322.0,front,6.0
7207,Opel Astra,Compact,22378.4,VAT deductible,1200.0,Demonstration,Benzine,5,1,1,66,0,Manual,1598,1360.0,front,5.2
7208,Opel Astra,Station wagon,13990.0,VAT deductible,5200.0,Demonstration,Benzine,6,1,1,66,0,Manual,1399,1322.0,front,5.5
7209,Opel Astra,Sedans,13990.0,VAT deductible,26983.26,Used,Benzine,6,1,1,66,0,Manual,1598,1278.0,front,5.3
7210,Opel Astra,Sedans,13990.0,VAT deductible,15500.0,Used,Benzine,6,1,1,66,1,Manual,1399,1360.0,front,5.5600000000000005
7211,Opel Astra,Sedans,22378.4,VAT deductible,30856.0,Used,Benzine,6,2,1,66,0,Manual,1399,1278.0,front,5.04
7212,Opel Astra,Station wagon,23631.91,VAT deductible,12099.0,Demonstration,Diesel,6,1,1,66,1,Manual,1598,1360.0,front,5.98
7213,Opel Astra,Station wagon,13990.0,VAT deductible,35.0,Demonstration,Benzine,6,0,0,66,0,Manual,1399,1425.0,front,5.6
7214,Opel Astra,Station wagon,23631.91,VAT deductible,51.0,Demonstration,Benzine,6,1,1,66,0,Manual,999,1247.0,front,6.6
7215,Opel Astra,Sedans,13990.0,VAT deductible,51.0,Used,Benzine,6,1,1,77,0,Manual,1598,1273.0,front,6.6
7216,Opel Astra,Station wagon,13990.0,VAT deductible,10000.0,Demonstration,Benzine,6,1,0,949,1,Manual,999,1247.0,front,6.0
7217,Opel Astra,Station wagon,13990.0,VAT deductible,5900.0,Used,Benzine,6,1,1,66,0,Manual,999,1288.0,front,5.4799999999999995
7218,Opel Astra,Sedans,19391.802,VAT deductible,1839.0,Used,Benzine,6,1,1,66,0,Manual,1598,1273.0,front,6.6
7219,Opel Astra,Sedans,22378.4,VAT deductible,11600.0,New,Benzine,6,1,1,97,1,Manual,1598,1360.0,front,6.0
7220,Opel Astra,Sedans,30013.286,VAT deductible,9999.72,Used,Benzine,6,1,1,66,1,Manual,1598,1273.0,front,5.9
7221,Opel Astra,Sedans,22362.41,VAT deductible,8390.0,Used,Benzine,6,1,1,66,0,Manual,1598,1360.0,front,5.26
7222,Opel Astra,Station wagon,22362.41,VAT deductible,19900.0,Used,Benzine,5,1,1,66,0,Manual,1598,1425.0,front,5.040000000000001
7223,Opel Astra,Sedans,23615.02,VAT deductible,10349.71,Used,Benzine,6,1,1,66,0,Manual,1598,1273.0,front,5.6
7224,Opel Astra,Station wagon,22362.41,VAT deductible,5.0,New,Benzine,6,0,1,66,0,Manual,1399,1283.0,front,6.18
7225,Opel Astra,Station wagon,21874.85,VAT deductible,12843.0,Demonstration,Diesel,6,1,1,66,0,Manual,1598,1360.0,front,5.6
7226,Opel Astra,Station wagon,23712.935999999998,VAT deductible,10299.71,Used,Benzine,6,1,1,91,0,Manual,1399,1425.0,front,5.0600000000000005
7227,Opel Astra,Station wagon,13950.0,VAT deductible,19725.0,Pre-registered,Benzine,5,1,1,66,0,Manual,1399,1288.0,front,4.9799999999999995
7228,Opel Astra,Sedans,13950.0,VAT deductible,50.0,Used,Benzine,6,0,1,66,0,Manual,999,1273.0,front,6.0
7229,Opel Astra,Station wagon,13950.0,VAT deductible,10209.72,Pre-registered,Benzine,6,1,1,66,0,Manual,1399,1288.0,front,6.6
7230,Opel Astra,Station wagon,13950.0,VAT deductible,8499.76,New,Benzine,6,0,1,66,0,Manual,1399,1273.0,front,6.6
7231,Opel Astra,Sedans,13900.0,VAT deductible,12009.67,Demonstration,Benzine,6,1,1,66,0,Manual,1598,1273.0,front,5.6
7232,Opel Astra,Sedans,23479.88,VAT deductible,12499.66,Pre-registered,Benzine,6,2,1,66,0,Manual,999,1360.0,front,5.24
7233,Opel Astra,Compact,15678.0,VAT deductible,6900.0,Used,Benzine,6,0,1,66,0,Manual,1598,1360.0,front,6.6
7234,Opel Astra,Sedans,13900.0,VAT deductible,9799.74,Used,Benzine,6,1,1,66,0,Manual,1399,1273.0,front,6.6
7235,Opel Astra,Sedans,13900.0,VAT deductible,8065.78,New,Benzine,6,1,1,66,1,Manual,1598,1273.0,front,5.1
7236,Opel Astra,Station wagon,13900.0,VAT deductible,1500.0,Demonstration,Benzine,6,0,1,92,0,Manual,1598,1360.0,front,5.74
7237,Opel Astra,Sedans,13900.0,VAT deductible,9.0,Demonstration,Benzine,6,0,1,66,0,Manual,1399,1360.0,front,6.0
7238,Opel Astra,Sedans,13899.0,VAT deductible,7.0,Used,Benzine,6,0,1,66,1,Manual,1399,1360.0,front,6.6
7239,Opel Astra,Sedans,14236.44,VAT deductible,24000.0,Used,Benzine,5,2,1,55,0,Manual,999,1360.0,front,3.5300000000000002
7240,Opel Astra,Sedans,8900.0,VAT deductible,22399.38,Demonstration,Benzine,5,2,1,51,0,Manual,1399,1273.0,front,5.3
7241,Opel Astra,Sedans,14236.44,VAT deductible,41998.84,Used,Benzine,6,2,1,66,0,Manual,999,1360.0,front,4.1
7242,Opel Astra,Station wagon,15033.88,VAT deductible,26569.0,Used,Benzine,5,1,1,55,0,Manual,1399,1425.0,front,5.8
7243,Opel Astra,Sedans,14236.44,VAT deductible,43931.78,Used,Benzine,6,2,1,66,0,Manual,1399,1273.0,front,4.76
7244,Opel Astra,Station wagon,14236.44,VAT deductible,18732.252,New,Benzine,5,1,1,66,0,Manual,1598,1260.0,front,5.26
7245,Opel Astra,Sedans,14236.44,VAT deductible,33205.0,Used,Benzine,6,2,1,51,0,Manual,1399,1278.0,front,4.5600000000000005
7246,Opel Astra,Sedans,8900.0,VAT deductible,43657.0,Pre-registered,Benzine,5,2,1,66,0,Manual,1399,1278.0,front,5.2
7247,Opel Astra,Sedans,8900.0,VAT deductible,42619.0,Used,Benzine,5,2,1,66,0,Manual,1399,1278.0,front,5.1
7248,Opel Astra,Sedans,8900.0,VAT deductible,13999.61,Pre-registered,Benzine,5,1,1,78,0,Manual,999,1263.0,front,5.6
7249,Opel Corsa,Sedans,15118.34,VAT deductible,45698.73,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,4.5200000000000005
7250,Opel Corsa,Sedans,15185.91,VAT deductible,37357.202000000005,Used,Benzine,5,2,1,51,0,Automatic,1398,1199.0,front,5.3
7251,Opel Corsa,Sedans,8990.0,VAT deductible,11874.67,Used,Benzine,5,2,1,51,1,Automatic,1398,1163.0,front,5.3
7252,Opel Corsa,Compact,10705.456000000002,VAT deductible,21000.0,Used,Benzine,5,2,2,51,0,Automatic,1398,1163.0,front,5.4
7253,Opel Corsa,Sedans,14362.81,VAT deductible,36398.99,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7254,Opel Corsa,Compact,8970.0,VAT deductible,86649.57800000001,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,4.779999999999999
7255,Opel Corsa,Sedans,8990.0,VAT deductible,15583.58,Used,Benzine,5,1,1,66,0,Automatic,1398,1163.0,front,4.279999999999999
7256,Opel Corsa,Compact,8990.0,VAT deductible,25981.28,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.359999999999999
7257,Opel Corsa,Compact,14380.4,VAT deductible,26168.0,Used,Benzine,5,1,1,51,0,Automatic,1398,1063.0,front,5.5
7258,Opel Corsa,Compact,8990.0,VAT deductible,25069.31,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.5
7259,Opel Corsa,Compact,8990.0,VAT deductible,29171.0,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.5
7260,Opel Corsa,Sedans,15185.91,VAT deductible,24704.0,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.5
7261,Opel Corsa,Sedans,8990.0,VAT deductible,20254.464,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.5
7262,Opel Corsa,Compact,14380.4,VAT deductible,25000.31,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.5
7263,Opel Corsa,Compact,14378.8,VAT deductible,41884.85,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7264,Opel Corsa,Compact,10100.826,VAT deductible,15999.56,Employee's car,Benzine,5,2,1,51,0,Automatic,1398,1199.0,front,5.09
7265,Opel Corsa,Compact,10718.636,VAT deductible,29000.0,Used,Benzine,5,2,1,51,0,Automatic,1398,1063.0,front,5.3
7266,Opel Corsa,Compact,14364.41,VAT deductible,35427.0,Used,Benzine,5,2,1,66,0,Automatic,1398,1199.0,front,3.9799999999999995
7267,Opel Corsa,Compact,8980.0,VAT deductible,15999.56,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,5.4
7268,Opel Corsa,Compact,14348.41,VAT deductible,26682.26,Demonstration,Benzine,6,2,2,51,1,Automatic,1398,1163.0,front,4.220000000000001
7269,Opel Corsa,Sedans,8950.0,VAT deductible,8266.76,Employee's car,Benzine,5,2,1,51,1,Automatic,1398,1163.0,front,5.4
7270,Opel Corsa,Compact,12457.756,VAT deductible,60000.0,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,5.3
7271,Opel Corsa,Compact,11684.76,VAT deductible,73997.95,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.0600000000000005
7272,Opel Corsa,Compact,8950.0,VAT deductible,74000.0,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,4.74
7273,Opel Corsa,Sedans,15118.34,VAT deductible,71998.01,Used,Benzine,5,2,1,66,0,Manual,1398,1199.0,front,4.28
7274,Opel Corsa,Compact,14316.42,VAT deductible,72000.0,Employee's car,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7275,Opel Corsa,Sedans,8950.0,VAT deductible,71998.01,New,Benzine,5,2,1,66,0,Automatic,1398,1120.0,front,5.2
7276,Opel Corsa,Sedans,18045.85,VAT deductible,43844.0,Used,Benzine,5,1,1,66,1,Automatic,1398,1163.0,front,5.6
7277,Opel Corsa,Sedans,15118.34,VAT deductible,71998.01,New,Benzine,6,2,1,66,0,Automatic,1398,1120.0,front,4.96
7278,Opel Corsa,Sedans,8990.0,Price negotiable,40297.0,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.3
7279,Opel Corsa,Compact,15118.34,VAT deductible,47588.024,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.1
7280,Opel Corsa,Compact,14316.42,VAT deductible,64998.19,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.1
7281,Opel Corsa,Sedans,8950.0,VAT deductible,72000.0,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.1
7282,Opel Corsa,Compact,16854.568,VAT deductible,71400.0,Used,Benzine,6,2,1,66,0,Manual,1398,1163.0,front,5.2
7283,Opel Corsa,Compact,14316.42,VAT deductible,73997.95,Used,Benzine,5,2,1,66,0,Automatic,1398,1248.0,front,4.34
7284,Opel Corsa,Sedans,8990.0,VAT deductible,59398.36,Used,Benzine,6,2,1,66,0,Automatic,1398,1163.0,front,4.76
7285,Opel Corsa,Compact,14380.4,VAT deductible,74897.93,Used,Benzine,6,2,1,66,0,Manual,1398,1163.0,front,5.2
7286,Opel Corsa,Compact,8990.0,VAT deductible,24289.0,New,Benzine,5,1,1,66,0,Automatic,1398,1248.0,front,5.2
7287,Opel Corsa,Sedans,8990.0,VAT deductible,67898.12,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7288,Opel Corsa,Compact,15185.91,VAT deductible,29628.095999999998,New,Benzine,6,2,1,66,1,Automatic,1398,1163.0,front,5.0
7289,Opel Corsa,Sedans,8990.0,VAT deductible,50000.0,Used,Benzine,5,2,1,80,1,Manual,1398,1163.0,front,4.2
7290,Opel Corsa,Compact,8990.0,VAT deductible,3300.0,Used,Benzine,5,1,1,66,0,Automatic,1398,1163.0,front,5.0
7291,Opel Corsa,Compact,14380.4,VAT deductible,67800.0,Used,Benzine,6,2,1,66,0,Automatic,1398,1163.0,front,5.2
7292,Opel Corsa,Compact,8990.0,VAT deductible,37085.98,New,Benzine,6,1,1,74,1,Automatic,1398,1248.0,front,4.88
7293,Opel Corsa,Sedans,14380.4,VAT deductible,16299.55,Used,Benzine,5,1,1,66,0,Automatic,1398,1163.0,front,5.2
7294,Opel Corsa,Compact,8950.0,VAT deductible,53300.0,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7295,Opel Corsa,Compact,8950.0,VAT deductible,38398.94,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7296,Opel Corsa,Compact,15033.88,VAT deductible,34151.0,New,Benzine,5,1,1,66,0,Automatic,1398,1248.0,front,4.4
7297,Opel Corsa,Compact,15371.328,VAT deductible,20163.43,Used,Benzine,6,2,1,66,0,Automatic,1398,1163.0,front,5.2
7298,Opel Corsa,Sedans,14236.44,VAT deductible,66100.0,Used,Benzine,6,2,1,66,0,Manual,1398,1141.0,front,4.54
7299,Opel Corsa,Compact,14236.44,VAT deductible,54933.49,Used,Benzine,5,2,1,51,0,Manual,1398,1163.0,front,5.3
7300,Opel Corsa,Sedans,8900.0,VAT deductible,19754.0,Used,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,4.0
7301,Opel Corsa,Compact,11692.284,VAT deductible,64621.0,Used,Benzine,5,2,1,51,0,Manual,1398,1063.0,front,5.3
7302,Opel Corsa,Compact,16219.36,VAT deductible,15799.56,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,5.3
7303,Opel Corsa,Compact,11092.4,VAT deductible,10000.0,Employee's car,Benzine,5,1,1,55,0,Automatic,1398,1199.0,front,4.220000000000001
7304,Opel Corsa,Compact,8900.0,VAT deductible,45604.490000000005,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,5.039999999999999
7305,Opel Corsa,Sedans,8900.0,VAT deductible,45810.74,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,4.58
7306,Opel Corsa,Sedans,15033.88,VAT deductible,46751.0,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.3
7307,Opel Corsa,Sedans,8900.0,VAT deductible,39998.89,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,4.3
7308,Opel Corsa,Compact,8900.0,VAT deductible,52702.55,Used,Benzine,5,1,1,51,0,Automatic,1398,1203.0,front,5.3
7309,Opel Corsa,Compact,14236.44,VAT deductible,45000.0,Used,Benzine,5,2,1,51,0,Automatic,1398,1199.0,front,5.6
7310,Opel Corsa,Compact,15033.88,VAT deductible,22508.38,Used,Benzine,5,2,1,55,0,Automatic,1398,1163.0,front,3.8
7311,Opel Corsa,Compact,15033.88,VAT deductible,22696.38,Used,Benzine,6,2,1,66,0,Automatic,1398,1163.0,front,5.2
7312,Opel Corsa,Sedans,14236.44,VAT deductible,23712.0,Used,Benzine,5,1,1,51,0,Manual,1398,1163.0,front,5.4
7313,Opel Corsa,Compact,15033.88,VAT deductible,21597.0,Used,Benzine,5,2,1,66,0,Automatic,1398,1239.0,front,5.6
7314,Opel Corsa,Sedans,8900.0,VAT deductible,58000.0,Used,Benzine,5,2,1,96,0,Automatic,1398,1163.0,front,5.3
7315,Opel Corsa,Sedans,14236.44,VAT deductible,31329.13,Used,Benzine,5,2,1,66,0,Automatic,1398,1141.0,front,5.0
7316,Opel Corsa,Sedans,8900.0,VAT deductible,12999.64,Used,Benzine,5,1,1,51,0,Automatic,1398,1163.0,front,5.4
7317,Opel Corsa,Compact,14236.44,VAT deductible,39949.89,Used,Benzine,5,2,1,51,0,Automatic,1398,1163.0,front,5.3
7318,Opel Corsa,Compact,8950.0,VAT deductible,25672.654000000002,Employee's car,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7319,Opel Corsa,Compact,8950.0,VAT deductible,47100.0,Used,Benzine,5,2,1,66,0,Automatic,1398,1199.0,front,4.66
7320,Opel Corsa,Sedans,8950.0,VAT deductible,42784.22,New,Benzine,5,2,1,66,0,Automatic,1398,1120.0,front,5.2
7321,Opel Corsa,Compact,8950.0,VAT deductible,71998.01,Used,Benzine,5,2,1,66,0,Manual,1398,1163.0,front,5.0
7322,Opel Corsa,Sedans,13446.5,VAT deductible,72000.0,New,Benzine,5,2,1,66,0,Automatic,1398,1163.0,front,5.2
7323,Opel Corsa,Sedans,8950.0,Price negotiable,51998.56,Used,Benzine,5,2,1,66,0,Automatic,1398,1199.0,front,4.8
7324,Opel Corsa,Sedans,13006.636,Price negotiable,50000.0,Used,Benzine,5,2,1,51,0,Manual,1398,1163.0,front,5.3
7325,Opel Corsa,Compact,15118.34,VAT deductible,30438.0,Used,Benzine,5,2,1,55,0,Automatic,1398,1163.0,front,3.7
7326,Opel Corsa,Sedans,14276.43,VAT deductible,29499.18,New,Benzine,5,2,1,51,0,Automatic,1398,1120.0,front,5.6
7327,Opel Corsa,Sedans,14529.112,VAT deductible,21699.4,Used,Benzine,5,2,1,51,0,Manual,1398,1163.0,front,5.6
7328,Opel Corsa,Compact,15076.11,VAT deductible,49392.0,Used,Benzine,5,2,1,89,0,Automatic,1398,1163.0,front,5.6
7329,Opel Corsa,Compact,8900.0,VAT deductible,17390.0,Used,Benzine,5,2,3,51,0,Automatic,1398,1163.0,front,5.4
7330,Opel Corsa,Sedans,14882.678,VAT deductible,9100.0,Used,Benzine,5,2,1,51,0,Manual,1398,1163.0,front,5.7
7331,Opel Corsa,Compact,8900.0,VAT deductible,10900.0,Used,Benzine,5,2,1,51,0,Manual,1398,1163.0,front,4.58
